session,title,keys,file_path
sc5665,Sorin_EC3_20ms_1_1m,Sorin|EC3|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00703_00_ave.h5
sc5665,SvI2_0_4M_20ms_5m,SvI2|0|4M|20ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00363_00_ave.h5
sc5665,PDMS_P3HT_5perc_Chloroform_100ms_1_1m,PDMS|P3HT|5perc|Chloroform|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00501_00_ave.h5
sc5665,PDMS_P3HT_12perc_Chloroform_100ms_1_1m,PDMS|P3HT|12perc|Chloroform|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00525_00_ave.h5
sc5665,SB02_20ms_5m,SB02|20ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00551_00_ave.h5
sc5665,PDMS_P3HT_5perc_Chloroform_20ms_1_1m,PDMS|P3HT|5perc|Chloroform|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00500_00_ave.h5
sc5665,PCL_M3_100ms_1m_1_T=70C,PCL|M3|100ms|1m|1|T=70C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00099_00_ave.h5
sc5665,SB01_5m,SB01|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00547_00_ave.h5
sc5665,EAK_UB_100ms_1_1m_T=100C,EAK|UB|100ms|1|1m|T=100C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00242_00_ave.h5
sc5665,PDMS_P3HT_15perc_Chloroform_20ms_1_1m,PDMS|P3HT|15perc|Chloroform|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00528_00_ave.h5
sc5665,EAK_UB_20ms_1_1m_T=100C,EAK|UB|20ms|1|1m|T=100C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00241_00_ave.h5
sc5665,Denis_Li_Gu_Plasma_2ms_Rhodiumfilter_50micr_5m,Denis|Li|Gu|Plasma|2ms|Rhodiumfilter|50micr|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00556_00_ave.h5
sc5665,PDMS_P3HT_7perc_Chloroform_20ms_1_1m,PDMS|P3HT|7perc|Chloroform|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00513_00_ave.h5
sc5665,PCL_M1_20ms_1m_1,PCL|M1|20ms|1m|1,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00064_00_ave.h5
sc5665,PDMS_P3HT_5perc_chloroform_100ms_5m,PDMS|P3HT|5perc|chloroform|100ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00506_00_ave.h5
sc5665,EAK_0_1B_100ms_1_1m_T=100C,EAK|0|1B|100ms|1|1m|T=100C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00249_00_ave.h5
sc5665,PCL_M1_100ms_1m_1_T=60C,PCL|M1|100ms|1m|1|T=60C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00074_00_ave.h5
sc5665,EAK_1_2_0_6B_100ms_1_1m_T=90C,EAK|1|2|0|6B|100ms|1|1m|T=90C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00281_00_ave.h5
sc5665,PEG_PNIPAM_576_12_20ms_1_1m,PEG|PNIPAM|576|12|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00131_00_ave.h5
sc5665,EAK_0_1B_20ms_1_1m_RT,EAK|0|1B|20ms|1|1m|RT,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00246_00_ave.h5
sc5665,water_capillary_1mm5_new_mask,water|capillary|1mm5|new|mask,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00006_00_ave.h5
sc5665,EAK_1_2_0_6B_20ms_1_1m_RT,EAK|1|2|0|6B|20ms|1|1m|RT,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00276_00_ave.h5
sc5665,PCL_M2_100ms_1m_1_T=50C,PCL|M2|100ms|1m|1|T=50C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00085_00_ave.h5
sc5665,PCL_M4_100ms_1m_1_T=50C,PCL|M4|100ms|1m|1|T=50C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00109_00_ave.h5
sc5665,PCL_M3_20ms_1m_1,PCL|M3|20ms|1m|1,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00089_00_ave.h5
sc5665,M3_PEG_5perc_20ms,M3|PEG|5perc|20ms,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00022_00_ave.h5
sc5665,DMF_box_20ms_5m,DMF|box|20ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00341_00_ave.h5
sc5665,EAK_0_3B_100ms_1_1m_T=180C,EAK|0|3B|100ms|1|1m|T=180C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00263_00_ave.h5
sc5665,EAK_0_1B_100ms_1_1m_T=135C,EAK|0|1B|100ms|1|1m|T=135C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00251_00_ave.h5
sc5665,M3_PEG_20perc_100ms_65C,M3|PEG|20perc|100ms|65C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00053_00_ave.h5
sc5665,Lense_31_6_100ms_1_1m,Lense|31|6|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00171_00_ave.h5
sc5665,LT01_102_Isotactic_20ms_1_1m,LT01|102|Isotactic|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00217_00_ave.h5
sc5665,PCL_M2_100ms_1m_1_T=40C,PCL|M2|100ms|1m|1|T=40C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00084_00_ave.h5
sc5665,EAK_0_1B_100ms_1_1m_T=125C,EAK|0|1B|100ms|1|1m|T=125C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00250_00_ave.h5
sc5665,Linkam_empty_WithouCover_50ms_1_1m,Linkam|empty|WithouCover|50ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00736_00_ave.h5
sc5665,Sorin_EC6_100ms_1_1m,Sorin|EC6|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00721_00_ave.h5
sc5665,PEG_PNIPAM_576_6_20ms_5m,PEG|PNIPAM|576|6|20ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00119_00_ave.h5
sc5665,Lense_31_6_20ms_1_1m,Lense|31|6|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00170_00_ave.h5
sc5665,PDMS_P3HT_5perc_chloroform_100ms_1_1m,PDMS|P3HT|5perc|chloroform|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00502_00_ave.h5
sc5665,Denis_Li_Gu_Plasma_2ms_5m,Denis|Li|Gu|Plasma|2ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00555_00_ave.h5
sc5665,EAK_UB_100ms_1_1m_T=180C,EAK|UB|100ms|1|1m|T=180C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00245_00_ave.h5
sc5665,EAK_UB_100ms_1_1m_T=145C,EAK|UB|100ms|1|1m|T=145C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00244_00_ave.h5
sc5665,BA2MASv2I7_0_7M_20ms_5m,BA2MASv2I7|0|7M|20ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00416_00_ave.h5
sc5665,Sorin_EC9_100ms_1_1m,Sorin|EC9|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00731_00_ave.h5
sc5665,Linkam_empty_withoutCover_1m_1,Linkam|empty|withoutCover|1m|1,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00063_00_ave.h5
sc5665,EAK_UB_100ms_1_1m_T=135C,EAK|UB|100ms|1|1m|T=135C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00243_00_ave.h5
sc5665,Sorin_EC4_20ms_1_1m,Sorin|EC4|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00712_00_ave.h5
sc5665,M3PEG_PCL_20perc_20ms_1_1m,M3PEG|PCL|20perc|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00438_00_ave.h5
sc5665,EAK_0_3B_20ms_1_1m,EAK|0|3B|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00255_00_ave.h5
sc5665,M3_PEG_20perc_100ms_70C,M3|PEG|20perc|100ms|70C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00054_00_ave.h5
sc5665,EAK_0_6B_100ms_1_1m_RT,EAK|0|6B|100ms|1|1m|RT,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00265_00_ave.h5
sc5665,BA2SvI4_0_7M_20ms_1_1m,BA2SvI4|0|7M|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00389_00_ave.h5
sc5665,EAK_0_1B_100ms_1_1m_T=180C,EAK|0|1B|100ms|1|1m|T=180C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00253_00_ave.h5
sc5665,Denis_Li_Gu_Soskreb_FlatOn_100ms_50micrRhodiumfilter_1_1m,Denis|Li|Gu|Soskreb|FlatOn|100ms|50micrRhodiumfilter|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00599_00_ave.h5
sc5665,M3_PEG_20perc_20ms,M3|PEG|20perc|20ms,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00046_00_ave.h5
sc5665,DMF_air_20ms_1_1m,DMF|air|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00322_00_ave.h5
sc5665,Test,Test,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00455_00_ave.h5
sc5665,PDMS_P3HT_15perc_4_1_20ms_1_1m,PDMS|P3HT|15perc|4|1|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00496_00_ave.h5
sc5665,EAK_0_6B_100ms_1_1m_T=125C,EAK|0|6B|100ms|1|1m|T=125C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00271_00_ave.h5
sc5665,PDMS_P3HT_5perc_Chloroform_20ms_5m,PDMS|P3HT|5perc|Chloroform|20ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00504_00_ave.h5
sc5665,Kris_LT02_158_soakedWater_5hrs45min_100ms_1_1m,Kris|LT02|158|soakedWater|5hrs45min|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00742_00_ave.h5
sc5665,SvI2_0_4M_20ms_1_1m,SvI2|0|4M|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00330_00_ave.h5
sc5665,Kris_LT_02_158_20ms_1_1m,Kris|LT|02|158|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00533_00_ave.h5
sc5665,Sorin_EC9_50ms_1_1m,Sorin|EC9|50ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00730_00_ave.h5
sc5665,EAK_0_3B_100ms_1_1m_T=125C,EAK|0|3B|100ms|1|1m|T=125C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00260_00_ave.h5
sc5665,NOH_NG_4_elastomer_20ms_1_1m,NOH|NG|4|elastomer|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00155_00_ave.h5
sc5665,SvI2_0_7M_20ms_5m,SvI2|0|7M|20ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00407_00_ave.h5
sc5665,M3_PEG_15perc_20ms,M3|PEG|15perc|20ms,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00039_00_ave.h5
sc5665,SB01_100ms_5m,SB01|100ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00550_00_ave.h5
sc5665,PCL_M3_100ms_1m_1_T=80C,PCL|M3|100ms|1m|1|T=80C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00100_00_ave.h5
sc5665,PCL_M1_100ms_1m_1_T=50C,PCL|M1|100ms|1m|1|T=50C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00073_00_ave.h5
sc5665,EAK_0_6B_100ms_1_1m_T=100C,EAK|0|6B|100ms|1|1m|T=100C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00270_00_ave.h5
sc5665,Denis_Li_Gu_Soskreb_FlatOn_100ms_Rhodiumfilter_50micr_1_1m,Denis|Li|Gu|Soskreb|FlatOn|100ms|Rhodiumfilter|50micr|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00597_00_ave.h5
sc5665,SvI2_20ms_1_1m,SvI2|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00305_00_ave.h5
sc5665,Sorin_EC7_20ms_1_1m,Sorin|EC7|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00722_00_ave.h5
sc5665,EAK_0_1B_100ms_1_1m_T=145C,EAK|0|1B|100ms|1|1m|T=145C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00252_00_ave.h5
sc5665,Sorin_EC8_20ms_1_1m,Sorin|EC8|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00726_00_ave.h5
sc5665,MASvI3_0_7M_20ms_5m,MASvI3|0|7M|20ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00371_00_ave.h5
sc5665,EAK_0_6B_100ms_1_1m_T=180C,EAK|0|6B|100ms|1|1m|T=180C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00274_00_ave.h5
sc5665,PCL_M2_100ms_1m_1_T=60C,PCL|M2|100ms|1m|1|T=60C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00086_00_ave.h5
sc5665,Kris_LT02_158_SoakedWater_5hrs45min_100ms_1_1m,Kris|LT02|158|SoakedWater|5hrs45min|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00746_00_ave.h5
sc5665,Lense_28B_6_20ms_1_1m,Lense|28B|6|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00182_00_ave.h5
sc5665,PDMS_P3HT_10perc_4_1_100ms_1_1m,PDMS|P3HT|10perc|4|1|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00485_00_ave.h5
sc5665,NPDMS_90perc_20ms_1_1m,NPDMS|90perc|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00163_00_ave.h5
sc5665,EAK_0_3B_100ms_1_1m_T=145C,EAK|0|3B|100ms|1|1m|T=145C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00262_00_ave.h5
sc5665,M3PEG_PCL_10perc_20ms_1_1m,M3PEG|PCL|10perc|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00464_00_ave.h5
sc5665,EAK_0_1B_100ms_1_1m_RT,EAK|0|1B|100ms|1|1m|RT,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00248_00_ave.h5
sc5665,Raft_melt_480_after9hr_drying_20ms_1_1m,Raft|melt|480|after9hr|drying|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00141_00_ave.h5
sc5665,PEG_PNIPAM_576_12_100ms_1_1m,PEG|PNIPAM|576|12|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00139_00_ave.h5
sc5665,M3PEG_PCL_5perc_20ms_1_1m,M3PEG|PCL|5perc|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00427_00_ave.h5
sc5665,Denis_Li_Gu_Plasma_100ms_Rhodiumfilter_50micr_1_1m,Denis|Li|Gu|Plasma|100ms|Rhodiumfilter|50micr|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00566_00_ave.h5
sc5665,SvI2_0_1M_20ms_5m,SvI2|0|1M|20ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00358_00_ave.h5
sc5665,Lense_31_6_200ms_1_1m,Lense|31|6|200ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00173_00_ave.h5
sc5665,Sorin_EC2_20ms_1_1m,Sorin|EC2|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00698_00_ave.h5
sc5665,PCL_M4_100ms_1m_1_T=60C,PCL|M4|100ms|1m|1|T=60C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00110_00_ave.h5
sc5665,Sorin_EC2_100ms_1_1m,Sorin|EC2|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00702_00_ave.h5
sc5665,M3_PEG_20perc_100ms_30C,M3|PEG|20perc|100ms|30C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00062_00_ave.h5
sc5665,PDMS_P3HT_15perc_chloroform_100ms_1_1m,PDMS|P3HT|15perc|chloroform|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00531_00_ave.h5
sc5665,M3_PEG_10perc_20ms,M3|PEG|10perc|20ms,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00030_00_ave.h5
sc5665,PDMS_P3HT_12perc_chloroform_100ms_1_1m,PDMS|P3HT|12perc|chloroform|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00527_00_ave.h5
sc5665,Kris_LT_02_158_100ms_5m,Kris|LT|02|158|100ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00544_00_ave.h5
sc5665,Denis_Li_Gu_Soskreb_EdgeOn_20ms_Rhodiumfilter_50micr_1_1m,Denis|Li|Gu|Soskreb|EdgeOn|20ms|Rhodiumfilter|50micr|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00594_00_ave.h5
sc5665,EAK_0_6B_100ms_1_1m_T=145C,EAK|0|6B|100ms|1|1m|T=145C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00273_00_ave.h5
sc5665,PDMS_P3HT_5perc_4_1_100ms_1_1m,PDMS|P3HT|5perc|4|1|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00490_00_ave.h5
sc5665,BA2MASv2I7_100ms_1_1m,BA2MASv2I7|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00302_00_ave.h5
sc5665,PDMS_P3HT_5perc_Chloroform_100ms_5m,PDMS|P3HT|5perc|Chloroform|100ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00505_00_ave.h5
sc5665,EAK_1_2_0_6B_100ms_1_1m_T=125C,EAK|1|2|0|6B|100ms|1|1m|T=125C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00283_00_ave.h5
sc5665,M3_PEG_10perc_100ms,M3|PEG|10perc|100ms,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00037_00_ave.h5
sc5665,PEG_PNIPAM_576_12_20ms_5m,PEG|PNIPAM|576|12|20ms|5m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00125_00_ave.h5
sc5665,PEG_PNIPAM_576_6_20ms_1m_1,PEG|PNIPAM|576|6|20ms|1m|1,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00113_00_ave.h5
sc5665,Sorin_EC1_100ms_50micrRhodiumfilter_1_1m,Sorin|EC1|100ms|50micrRhodiumfilter|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00697_00_ave.h5
sc5665,EAK_1_2_0_6B_100ms_1_1m_T=100C,EAK|1|2|0|6B|100ms|1|1m|T=100C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00282_00_ave.h5
sc5665,EAK_0_3B_100ms_1_1m_T=135C,EAK|0|3B|100ms|1|1m|T=135C,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00261_00_ave.h5
sc5665,PDMS_P3HT_12perc_4_1_100ms_1_1m,PDMS|P3HT|12perc|4|1|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00495_00_ave.h5
sc5665,PDMS_P3HT_10perc_4_1_20ms_1_1m,PDMS|P3HT|10perc|4|1|20ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00483_00_ave.h5
sc5665,Lense_28A_6_200ms_1_1m,Lense|28A|6|200ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00176_00_ave.h5
sc5665,SvI2_100ms_1_1m,SvI2|100ms|1|1m,\\Synology\Data\2025\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00311_00_ave.h5
